Step 4780: Loss: 7.7667 | Avg: 7.8434
Step 4790: Loss: 7.6861 | Avg: 7.8430
Step 4800: Loss: 8.4286 | Avg: 7.8442
Step 4810: Loss: 7.8326 | Avg: 7.8442
Step 4820: Loss: 7.7153 | Avg: 7.8440
Step 4830: Loss: 7.8917 | Avg: 7.8441
Step 4840: Loss: 7.4688 | Avg: 7.8433
Step 4850: Loss: 7.7624 | Avg: 7.8431
Step 4860: Loss: 8.2082 | Avg: 7.8439
Step 4870: Loss: 8.0050 | Avg: 7.8442
Step 4880: Loss: 7.5137 | Avg: 7.8435
Step 4890: Loss: 7.8739 | Avg: 7.8436
Step 4900: Loss: 7.5350 | Avg: 7.8430
Step 4910: Loss: 7.5674 | Avg: 7.8424
Step 4920: Loss: 7.1684 | Avg: 7.8410
Step 4930: Loss: 7.6716 | Avg: 7.8407
Step 4940: Loss: 7.2414 | Avg: 7.8395
Eval Step 4948: Train: 7.5711 | Val: 7.8171
Step 4950: Loss: 8.1188 | Avg: 7.8400
Step 4960: Loss: 7.8218 | Avg: 7.8400
Step 4970: Loss: 8.0127 | Avg: 7.8403
Step 4980: Loss: 7.4815 | Avg: 7.8396
Step 4990: Loss: 7.6612 | Avg: 7.8393
Step 0: Loss: 7.4429 | Avg: 7.4429
Step 10: Loss: 7.3212 | Avg: 7.3821
Step 20: Loss: 7.4699 | Avg: 7.4113
Step 30: Loss: 7.3676 | Avg: 7.4004
Step 40: Loss: 7.5066 | Avg: 7.4217
Step 50: Loss: 7.4500 | Avg: 7.4264
Step 60: Loss: 7.9427 | Avg: 7.5001
Step 70: Loss: 7.0052 | Avg: 7.4383
Step 80: Loss: 6.8432 | Avg: 7.3722
Step 90: Loss: 7.7332 | Avg: 7.4083
Step 100: Loss: 7.2229 | Avg: 7.3914
Step 110: Loss: 7.3020 | Avg: 7.3840
Step 120: Loss: 6.9536 | Avg: 7.3509
Step 130: Loss: 6.8437 | Avg: 7.3146
Step 140: Loss: 6.9704 | Avg: 7.2917
Step 150: Loss: 7.1387 | Avg: 7.2821
Step 160: Loss: 7.1356 | Avg: 7.2735
Step 170: Loss: 6.9934 | Avg: 7.2579
Step 180: Loss: 6.9278 | Avg: 7.2406
Step 190: Loss: 7.2749 | Avg: 7.2423
Step 200: Loss: 6.9429 | Avg: 7.2280
Step 210: Loss: 6.7767 | Avg: 7.2075
Eval Step 217: Train: 6.9377 | Val: 6.9696
Step 220: Loss: 6.8765 | Avg: 7.1931
Step 230: Loss: 6.7667 | Avg: 7.1754
Step 240: Loss: 6.8553 | Avg: 7.1626
Step 250: Loss: 6.6082 | Avg: 7.1412
Eval Step 250: Train: 6.9577 | Val: 6.9428
Step 260: Loss: 6.7521 | Avg: 7.1268
Step 270: Loss: 6.3709 | Avg: 7.0998
Step 280: Loss: 7.3118 | Avg: 7.1071
Step 290: Loss: 6.6894 | Avg: 7.0932
Step 300: Loss: 7.1385 | Avg: 7.0947
Step 310: Loss: 6.7071 | Avg: 7.0826
Step 320: Loss: 6.3576 | Avg: 7.0606
Step 330: Loss: 6.8286 | Avg: 7.0538
Step 340: Loss: 7.0878 | Avg: 7.0547
Step 350: Loss: 6.8870 | Avg: 7.0501
Step 360: Loss: 6.7007 | Avg: 7.0406
Step 370: Loss: 6.6131 | Avg: 7.0294
Step 380: Loss: 6.5195 | Avg: 7.0163
Step 390: Loss: 7.2269 | Avg: 7.0216
Step 400: Loss: 7.0390 | Avg: 7.0220
Step 410: Loss: 6.5724 | Avg: 7.0113
Step 420: Loss: 7.0790 | Avg: 7.0129
Step 430: Loss: 6.7728 | Avg: 7.0074
Step 440: Loss: 7.0109 | Avg: 7.0075
Eval Step 443: Train: 6.8492 | Val: 6.8639
Step 450: Loss: 6.7989 | Avg: 7.0030
Step 460: Loss: 6.7175 | Avg: 6.9969
Step 470: Loss: 7.0564 | Avg: 6.9981
Step 480: Loss: 6.7434 | Avg: 6.9929
Step 490: Loss: 6.6083 | Avg: 6.9852
Step 500: Loss: 6.7780 | Avg: 6.9812
Eval Step 500: Train: 6.7821 | Val: 6.8809
Step 510: Loss: 6.3928 | Avg: 6.9699
Step 520: Loss: 6.9210 | Avg: 6.9689
Step 530: Loss: 6.9495 | Avg: 6.9686
Step 540: Loss: 7.1872 | Avg: 6.9725
Step 550: Loss: 6.4313 | Avg: 6.9629
Step 560: Loss: 6.8973 | Avg: 6.9617
Step 570: Loss: 6.7913 | Avg: 6.9588
Step 580: Loss: 6.9829 | Avg: 6.9592
Step 590: Loss: 7.0166 | Avg: 6.9602
Step 600: Loss: 6.7125 | Avg: 6.9561
Step 610: Loss: 6.7745 | Avg: 6.9532
Step 620: Loss: 6.7950 | Avg: 6.9507
Step 630: Loss: 6.3405 | Avg: 6.9411
Step 640: Loss: 7.0597 | Avg: 6.9429
Step 650: Loss: 6.8469 | Avg: 6.9415
Step 660: Loss: 6.6520 | Avg: 6.9372
Step 670: Loss: 6.4463 | Avg: 6.9300
Step 680: Loss: 6.6348 | Avg: 6.9257
Step 690: Loss: 6.7048 | Avg: 6.9225
Eval Step 697: Train: 6.7067 | Val: 6.7553
Step 700: Loss: 6.5208 | Avg: 6.9169
Step 710: Loss: 6.8408 | Avg: 6.9158
Step 720: Loss: 6.6704 | Avg: 6.9124
Step 730: Loss: 6.6781 | Avg: 6.9093
Step 740: Loss: 6.5782 | Avg: 6.9049
Step 750: Loss: 6.4220 | Avg: 6.8985
Eval Step 750: Train: 6.6591 | Val: 6.7681
Step 760: Loss: 6.8787 | Avg: 6.8983
Step 770: Loss: 6.4607 | Avg: 6.8926
Step 780: Loss: 6.8116 | Avg: 6.8916
Step 790: Loss: 6.3979 | Avg: 6.8854
Step 800: Loss: 6.5582 | Avg: 6.8814
Step 810: Loss: 6.6586 | Avg: 6.8787
Step 820: Loss: 6.5181 | Avg: 6.8743
Step 830: Loss: 6.7534 | Avg: 6.8729
Step 840: Loss: 6.3874 | Avg: 6.8672
Step 850: Loss: 6.7545 | Avg: 6.8659
Step 860: Loss: 5.8963 | Avg: 6.8547
Step 870: Loss: 6.7165 | Avg: 6.8532
Step 880: Loss: 6.3394 | Avg: 6.8474
Step 890: Loss: 6.6674 | Avg: 6.8454
Step 900: Loss: 6.5436 | Avg: 6.8421
Step 910: Loss: 6.4777 | Avg: 6.8381
Step 920: Loss: 6.7063 | Avg: 6.8367
Step 930: Loss: 6.6380 | Avg: 6.8346
Step 940: Loss: 6.4664 | Avg: 6.8307
Eval Step 944: Train: 6.5844 | Val: 6.6058
Step 950: Loss: 6.4553 | Avg: 6.8268
Step 960: Loss: 6.7398 | Avg: 6.8259
Step 970: Loss: 6.7252 | Avg: 6.8249
Step 980: Loss: 6.6422 | Avg: 6.8230
Step 990: Loss: 7.1894 | Avg: 6.8267
Step 1000: Loss: 6.7294 | Avg: 6.8257
Eval Step 1000: Train: 6.4961 | Val: 6.6635
Safety checkpoint saved to safety_checkpoint_step_1000.pt
Step 1010: Loss: 6.8746 | Avg: 6.8262
Step 1020: Loss: 6.6762 | Avg: 6.8248
Step 1030: Loss: 6.4064 | Avg: 6.8207
Step 1040: Loss: 6.6968 | Avg: 6.8196
Step 1050: Loss: 6.5816 | Avg: 6.8173
Step 1060: Loss: 6.5603 | Avg: 6.8149
Step 1070: Loss: 6.5027 | Avg: 6.8120
Step 1080: Loss: 6.3979 | Avg: 6.8082
Step 1090: Loss: 6.4612 | Avg: 6.8051
Step 1100: Loss: 6.1982 | Avg: 6.7996
Step 1110: Loss: 6.4434 | Avg: 6.7964
Step 1120: Loss: 6.4880 | Avg: 6.7937
Step 1130: Loss: 6.4007 | Avg: 6.7902
Step 1140: Loss: 6.2010 | Avg: 6.7851
Step 1150: Loss: 6.2117 | Avg: 6.7802
Step 1160: Loss: 6.8931 | Avg: 6.7811
Step 1170: Loss: 6.8328 | Avg: 6.7816
Step 1180: Loss: 7.1082 | Avg: 6.7843
Step 1190: Loss: 6.4949 | Avg: 6.7819
Eval Step 1191: Train: 6.4363 | Val: 6.5887
Step 1200: Loss: 6.4487 | Avg: 6.7791
Step 1210: Loss: 6.6011 | Avg: 6.7777
Step 1220: Loss: 6.3849 | Avg: 6.7745
Step 1230: Loss: 6.5202 | Avg: 6.7724
Step 1240: Loss: 6.7014 | Avg: 6.7719
Step 1250: Loss: 6.2905 | Avg: 6.7681
Eval Step 1250: Train: 6.5142 | Val: 6.5828
Step 1260: Loss: 6.1846 | Avg: 6.7635
Step 1270: Loss: 6.1333 | Avg: 6.7585
Step 1280: Loss: 6.7331 | Avg: 6.7583
Step 1290: Loss: 6.2176 | Avg: 6.7542
Step 1300: Loss: 6.8334 | Avg: 6.7548
Step 1310: Loss: 6.0595 | Avg: 6.7495
Step 1320: Loss: 6.2454 | Avg: 6.7457
Step 1330: Loss: 6.5018 | Avg: 6.7439
Step 1340: Loss: 6.7082 | Avg: 6.7436
Step 1350: Loss: 6.3593 | Avg: 6.7408
Step 1360: Loss: 6.4793 | Avg: 6.7389
Step 1370: Loss: 6.2768 | Avg: 6.7356
Step 1380: Loss: 6.1056 | Avg: 6.7310
Step 1390: Loss: 6.4607 | Avg: 6.7291
Step 1400: Loss: 6.5753 | Avg: 6.7280
Step 1410: Loss: 6.9114 | Avg: 6.7293
Step 1420: Loss: 6.7864 | Avg: 6.7297
Step 1430: Loss: 6.2829 | Avg: 6.7266
Eval Step 1437: Train: 6.3331 | Val: 6.5141
Step 1440: Loss: 6.4777 | Avg: 6.7249
Step 1450: Loss: 6.2667 | Avg: 6.7217
Step 1460: Loss: 6.3904 | Avg: 6.7195
Step 1470: Loss: 6.2673 | Avg: 6.7164
Step 1480: Loss: 5.9717 | Avg: 6.7114
Step 1490: Loss: 6.1878 | Avg: 6.7079
Step 1500: Loss: 6.1517 | Avg: 6.7043
Eval Step 1500: Train: 6.3522 | Val: 6.4881
Step 1510: Loss: 5.8860 | Avg: 6.6989
Step 1520: Loss: 6.2837 | Avg: 6.6962
Step 1530: Loss: 6.6297 | Avg: 6.6957
Step 1540: Loss: 6.2594 | Avg: 6.6929
Step 1550: Loss: 6.1267 | Avg: 6.6893
Step 1560: Loss: 6.4858 | Avg: 6.6880
Step 1570: Loss: 6.2213 | Avg: 6.6850
Step 1580: Loss: 6.3434 | Avg: 6.6829
Step 1590: Loss: 6.1642 | Avg: 6.6796
Step 1600: Loss: 6.2066 | Avg: 6.6767
Step 1610: Loss: 6.2823 | Avg: 6.6743
Step 1620: Loss: 6.6494 | Avg: 6.6741
Step 1630: Loss: 5.9403 | Avg: 6.6696
Step 1640: Loss: 6.8865 | Avg: 6.6710
Step 1650: Loss: 6.1947 | Avg: 6.6681
Step 1660: Loss: 6.0753 | Avg: 6.6645
Step 1670: Loss: 6.2091 | Avg: 6.6618
Step 1680: Loss: 5.8426 | Avg: 6.6570
Eval Step 1687: Train: 6.3703 | Val: 6.4149
Step 1690: Loss: 6.0876 | Avg: 6.6536
Step 1700: Loss: 6.7247 | Avg: 6.6540
Step 1710: Loss: 6.2554 | Avg: 6.6517
Step 1720: Loss: 6.2016 | Avg: 6.6491
Step 1730: Loss: 6.5001 | Avg: 6.6483
Step 1740: Loss: 5.9472 | Avg: 6.6443
Step 1750: Loss: 6.3727 | Avg: 6.6427
Eval Step 1750: Train: 6.2692 | Val: 6.4269
Step 1760: Loss: 6.1654 | Avg: 6.6400
Step 1770: Loss: 6.5544 | Avg: 6.6395
Step 1780: Loss: 6.4252 | Avg: 6.6383
Step 1790: Loss: 6.1743 | Avg: 6.6358
Step 1800: Loss: 6.3473 | Avg: 6.6342
Step 1810: Loss: 6.3321 | Avg: 6.6325
Step 1820: Loss: 6.2200 | Avg: 6.6303
